Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
08/28/2022 12:00:00 AM,5 - 11 Years,18.910453351088016,38.2,31.1
08/28/2022 12:00:00 AM,12 - 17 Years,21.779452229216506,70.8,60.6
08/28/2022 12:00:00 AM,18 - 24 Years,21.735940287208646,80,65.2
08/28/2022 12:00:00 AM,25 - 49 Years,22.28139447065535,83.5,70.7
08/28/2022 12:00:00 AM,50 - 64 Years,20.91741701962571,94.1,82.4
08/28/2022 12:00:00 AM,65+ Years,24.187923738081317,95,92.2
08/27/2022 12:00:00 AM,<2 Years,19.106332181797114,4,0.9
08/27/2022 12:00:00 AM,2 - 4 Years,21.401957540136305,6.6,1.6
08/27/2022 12:00:00 AM,5 - 11 Years,19.27003068741464,38.2,31.1
08/27/2022 12:00:00 AM,12 - 17 Years,21.929068540185717,70.8,60.6
08/27/2022 12:00:00 AM,18 - 24 Years,21.97419935993213,80,65.1
08/27/2022 12:00:00 AM,25 - 49 Years,22.63074210039954,83.5,70.7
08/27/2022 12:00:00 AM,50 - 64 Years,21.289511254245532,94.1,82.4
08/27/2022 12:00:00 AM,65+ Years,24.524333257671582,95,92.2
08/26/2022 12:00:00 AM,<2 Years,19.56829250485476,4,0.8
08/26/2022 12:00:00 AM,2 - 4 Years,22.00593044548544,6.6,1.6
08/26/2022 12:00:00 AM,5 - 11 Years,19.56181062094225,38.2,31.1
08/26/2022 12:00:00 AM,12 - 17 Years,21.91479217463522,70.8,60.6
08/26/2022 12:00:00 AM,18 - 24 Years,22.19874908124891,80,65.1
08/26/2022 12:00:00 AM,25 - 49 Years,23.01395303692696,83.5,70.7
08/26/2022 12:00:00 AM,50 - 64 Years,21.726080633851335,94.1,82.4
08/26/2022 12:00:00 AM,65+ Years,25.057620304437616,95,92.2
08/25/2022 12:00:00 AM,<2 Years,19.970804850682473,3.9,0.8
08/25/2022 12:00:00 AM,2 - 4 Years,22.270612689300204,6.5,1.5
08/25/2022 12:00:00 AM,5 - 11 Years,19.795335008361075,38.1,31
08/25/2022 12:00:00 AM,12 - 17 Years,21.77888117459449,70.8,60.6
08/25/2022 12:00:00 AM,18 - 24 Years,22.38926179217662,80,65.1
08/25/2022 12:00:00 AM,25 - 49 Years,23.35642218248081,83.5,70.6
08/25/2022 12:00:00 AM,50 - 64 Years,22.105893723856806,94.1,82.4
08/25/2022 12:00:00 AM,65+ Years,25.476216281681115,95,92.2
08/24/2022 12:00:00 AM,<2 Years,20.417903179432635,3.9,0.8
08/24/2022 12:00:00 AM,2 - 4 Years,22.414500352045145,6.4,1.5
08/24/2022 12:00:00 AM,5 - 11 Years,19.8199429545622,38.1,31
08/24/2022 12:00:00 AM,12 - 17 Years,21.174705384497447,70.8,60.6
08/24/2022 12:00:00 AM,18 - 24 Years,22.293296332329653,80,65.1
08/24/2022 12:00:00 AM,25 - 49 Years,23.580105197209104,83.5,70.6
08/24/2022 12:00:00 AM,50 - 64 Years,22.427588373311526,94.1,82.4
08/24/2022 12:00:00 AM,65+ Years,25.774835886659126,95,92.1
08/23/2022 12:00:00 AM,<2 Years,20.564046123456233,3.8,0.8
08/23/2022 12:00:00 AM,2 - 4 Years,22.856821685668482,6.3,1.5
08/23/2022 12:00:00 AM,5 - 11 Years,19.672295277355456,38.1,31
08/23/2022 12:00:00 AM,12 - 17 Years,20.511710968332356,70.8,60.6
08/23/2022 12:00:00 AM,18 - 24 Years,22.114129291531636,80,65.1
08/23/2022 12:00:00 AM,25 - 49 Years,23.87402811780418,83.5,70.6
08/23/2022 12:00:00 AM,50 - 64 Years,22.653932456237676,94.1,82.4
08/23/2022 12:00:00 AM,65+ Years,25.998932722961204,95,92.1
08/22/2022 12:00:00 AM,<2 Years,20.79812253379912,3.8,0.8
08/22/2022 12:00:00 AM,2 - 4 Years,23.171242874629648,6.3,1.4
08/22/2022 12:00:00 AM,5 - 11 Years,19.465889851056236,38.1,31
08/22/2022 12:00:00 AM,12 - 17 Years,19.77105312357256,70.8,60.5
08/22/2022 12:00:00 AM,18 - 24 Years,22.1850397298422,79.9,65.1
08/22/2022 12:00:00 AM,25 - 49 Years,24.335944786894185,83.4,70.6
08/22/2022 12:00:00 AM,50 - 64 Years,23.01263220651182,94.1,82.4
08/22/2022 12:00:00 AM,65+ Years,26.181804197868086,95,92.1
08/21/2022 12:00:00 AM,<2 Years,21.198157880575575,3.7,0.7
08/21/2022 12:00:00 AM,2 - 4 Years,23.61001142645681,6.2,1.4
08/21/2022 12:00:00 AM,5 - 11 Years,19.25747561282223,38,31
08/21/2022 12:00:00 AM,12 - 17 Years,19.07550859395234,70.7,60.5
08/21/2022 12:00:00 AM,18 - 24 Years,22.402025671072515,79.9,65.1
08/21/2022 12:00:00 AM,25 - 49 Years,24.727489271575298,83.4,70.6
08/21/2022 12:00:00 AM,50 - 64 Years,23.39108314556688,94.1,82.4
08/21/2022 12:00:00 AM,65+ Years,26.530105648630045,95,92.1
08/20/2022 12:00:00 AM,<2 Years,21.364116817009155,3.7,0.7
08/20/2022 12:00:00 AM,2 - 4 Years,23.745017134711325,6.2,1.4
08/20/2022 12:00:00 AM,5 - 11 Years,19.06010984022954,38,30.9
08/20/2022 12:00:00 AM,12 - 17 Years,18.69632832493113,70.7,60.5
08/20/2022 12:00:00 AM,18 - 24 Years,22.39398915473065,79.9,65.1
08/20/2022 12:00:00 AM,25 - 49 Years,24.880667823352564,83.4,70.6
08/20/2022 12:00:00 AM,50 - 64 Years,23.501417372549934,94.1,82.4
08/20/2022 12:00:00 AM,65+ Years,26.664088073164425,95,92.1
08/19/2022 12:00:00 AM,<2 Years,21.46815077716155,3.7,0.7
08/19/2022 12:00:00 AM,2 - 4 Years,23.940420133500748,6.2,1.4
08/19/2022 12:00:00 AM,5 - 11 Years,18.704047924788796,38,30.9
08/19/2022 12:00:00 AM,12 - 17 Years,18.131555303753462,70.7,60.5
08/19/2022 12:00:00 AM,18 - 24 Years,22.144384411877475,79.9,65.1
08/19/2022 12:00:00 AM,25 - 49 Years,24.839926032378994,83.4,70.6
08/19/2022 12:00:00 AM,50 - 64 Years,23.452833988652042,94.1,82.4
08/19/2022 12:00:00 AM,65+ Years,26.44104829741094,95,92.1
08/18/2022 12:00:00 AM,<2 Years,21.80626114765683,3.7,0.7
08/18/2022 12:00:00 AM,2 - 4 Years,24.036345241997374,6.1,1.3
08/18/2022 12:00:00 AM,5 - 11 Years,18.000461544630134,38,30.9
08/18/2022 12:00:00 AM,12 - 17 Years,17.298957664848466,70.7,60.5
08/18/2022 12:00:00 AM,18 - 24 Years,22.156202818262567,79.9,65.1
08/18/2022 12:00:00 AM,25 - 49 Years,25.142050222585635,83.4,70.6
08/18/2022 12:00:00 AM,50 - 64 Years,23.624010958086664,94.1,82.4
08/18/2022 12:00:00 AM,65+ Years,26.64770363466121,95,92.1
08/17/2022 12:00:00 AM,<2 Years,23.870839856871566,3.6,0.7
08/17/2022 12:00:00 AM,2 - 4 Years,26.475329945069017,6,1.3
08/17/2022 12:00:00 AM,5 - 11 Years,18.74070874259863,38,30.9
08/17/2022 12:00:00 AM,12 - 17 Years,17.884859707040867,70.7,60.5
08/17/2022 12:00:00 AM,18 - 24 Years,23.347498181880002,79.9,65.1
08/17/2022 12:00:00 AM,25 - 49 Years,26.544070490536672,83.4,70.6
08/17/2022 12:00:00 AM,50 - 64 Years,24.987297034286808,94.1,82.4
08/17/2022 12:00:00 AM,65+ Years,28.210303390621338,95,92.1
08/16/2022 12:00:00 AM,<2 Years,24.622609068925165,3.6,0.6
08/16/2022 12:00:00 AM,2 - 4 Years,27.718803573728994,5.9,1.2
08/16/2022 12:00:00 AM,5 - 11 Years,18.5774927728973,37.9,30.9
08/16/2022 12:00:00 AM,12 - 17 Years,17.77635932885709,70.7,60.5
08/16/2022 12:00:00 AM,18 - 24 Years,24.798798485969485,79.9,65.1
08/16/2022 12:00:00 AM,25 - 49 Years,28.357873860113475,83.4,70.6
08/16/2022 12:00:00 AM,50 - 64 Years,27.119744347150743,94.1,82.3
08/16/2022 12:00:00 AM,65+ Years,30.185421025670557,95,92.1
08/15/2022 12:00:00 AM,<2 Years,24.89507896456238,3.5,0.6
08/15/2022 12:00:00 AM,2 - 4 Years,28.194876334415962,5.8,1.2
08/15/2022 12:00:00 AM,5 - 11 Years,18.245034397690286,37.9,30.8
08/15/2022 12:00:00 AM,12 - 17 Years,17.344642034610054,70.7,60.5
08/15/2022 12:00:00 AM,18 - 24 Years,25.653505635739446,79.8,65
08/15/2022 12:00:00 AM,25 - 49 Years,29.301284422527548,83.4,70.6
08/15/2022 12:00:00 AM,50 - 64 Years,27.93113226327719,94.1,82.3
08/15/2022 12:00:00 AM,65+ Years,30.864053897868363,95,92.1
08/14/2022 12:00:00 AM,<2 Years,25.077138394829067,3.5,0.6
08/14/2022 12:00:00 AM,2 - 4 Years,28.2765903157279,5.8,1.2
08/14/2022 12:00:00 AM,5 - 11 Years,17.35663731953135,37.9,30.8
08/14/2022 12:00:00 AM,12 - 17 Years,16.421246710803896,70.7,60.5
08/14/2022 12:00:00 AM,18 - 24 Years,26.181079296770026,79.8,65
08/14/2022 12:00:00 AM,25 - 49 Years,29.86095493424571,83.4,70.6
08/14/2022 12:00:00 AM,50 - 64 Years,28.384728529763095,94.1,82.3
08/14/2022 12:00:00 AM,65+ Years,31.269700883391582,95,92.1
08/13/2022 12:00:00 AM,<2 Years,26.188072469313543,3.5,0.6
08/13/2022 12:00:00 AM,2 - 4 Years,29.235841400694166,5.8,1.2
08/13/2022 12:00:00 AM,5 - 11 Years,17.512320244477234,37.9,30.8
08/13/2022 12:00:00 AM,12 - 17 Years,16.66166070667427,70.7,60.5
08/13/2022 12:00:00 AM,18 - 24 Years,27.28350024437155,79.8,65
08/13/2022 12:00:00 AM,25 - 49 Years,31.088499805137836,83.4,70.6
08/13/2022 12:00:00 AM,50 - 64 Years,29.11211713728104,94.1,82.3
08/13/2022 12:00:00 AM,65+ Years,31.66953403589753,95,92.1
08/12/2022 12:00:00 AM,<2 Years,26.576961320359395,3.4,0.6
08/12/2022 12:00:00 AM,2 - 4 Years,29.274922000452055,5.7,1.1
08/12/2022 12:00:00 AM,5 - 11 Years,17.25619672279207,37.9,30.8
08/12/2022 12:00:00 AM,12 - 17 Years,16.530889198231716,70.7,60.5
08/12/2022 12:00:00 AM,18 - 24 Years,27.802091916549454,79.8,65
08/12/2022 12:00:00 AM,25 - 49 Years,31.68745704386623,83.4,70.6
08/12/2022 12:00:00 AM,50 - 64 Years,30.030433903014522,94,82.3
08/12/2022 12:00:00 AM,65+ Years,32.45519428864055,95,92.1
08/11/2022 12:00:00 AM,<2 Years,27.540513951294646,3.4,0.6
08/11/2022 12:00:00 AM,2 - 4 Years,30.575240137850773,5.6,1.1
08/11/2022 12:00:00 AM,5 - 11 Years,17.664487748537244,37.8,30.8
08/11/2022 12:00:00 AM,12 - 17 Years,16.938051143731894,70.6,60.5
08/11/2022 12:00:00 AM,18 - 24 Years,29.273719879621304,79.8,65
08/11/2022 12:00:00 AM,25 - 49 Years,32.909975330157714,83.4,70.6
08/11/2022 12:00:00 AM,50 - 64 Years,31.027301373554877,94,82.3
08/11/2022 12:00:00 AM,65+ Years,33.25089661659522,95,92.1
08/10/2022 12:00:00 AM,<2 Years,26.170733475954812,3.3,0.5
08/10/2022 12:00:00 AM,2 - 4 Years,28.736675558332088,5.6,1
08/10/2022 12:00:00 AM,5 - 11 Years,16.215632140573124,37.8,30.7
08/10/2022 12:00:00 AM,12 - 17 Years,15.826207794659172,70.6,60.5
08/10/2022 12:00:00 AM,18 - 24 Years,29.401831404835722,79.8,65
08/10/2022 12:00:00 AM,25 - 49 Years,33.07836591427902,83.4,70.6
08/10/2022 12:00:00 AM,50 - 64 Years,31.147851732666,94,82.3
08/10/2022 12:00:00 AM,65+ Years,33.08229545909436,95,92.1
08/09/2022 12:00:00 AM,<2 Years,26.403571386772064,3.3,0.5
08/09/2022 12:00:00 AM,2 - 4 Years,28.379620987816875,5.5,1
08/09/2022 12:00:00 AM,5 - 11 Years,15.7305040583224,37.8,30.7
08/09/2022 12:00:00 AM,12 - 17 Years,15.258579500371406,70.6,60.4
08/09/2022 12:00:00 AM,18 - 24 Years,29.238264660466026,79.8,65
08/09/2022 12:00:00 AM,25 - 49 Years,32.52544160820907,83.4,70.6
08/09/2022 12:00:00 AM,50 - 64 Years,30.21545940711163,94,82.3
08/09/2022 12:00:00 AM,65+ Years,32.170316470794276,95,92.1
08/08/2022 12:00:00 AM,<2 Years,26.798652735446037,3.2,0.5
08/08/2022 12:00:00 AM,2 - 4 Years,28.594564286485234,5.4,1
08/08/2022 12:00:00 AM,5 - 11 Years,15.422151426332809,37.7,30.7
08/08/2022 12:00:00 AM,12 - 17 Years,14.997607538108316,70.6,60.4
08/08/2022 12:00:00 AM,18 - 24 Years,29.658054455264544,79.7,65
08/08/2022 12:00:00 AM,25 - 49 Years,32.90415507430435,83.4,70.6
08/08/2022 12:00:00 AM,50 - 64 Years,30.464051955561114,94,82.3
08/08/2022 12:00:00 AM,65+ Years,32.41344039697106,95,92.1
08/07/2022 12:00:00 AM,<2 Years,27.28042905091366,3.2,0.5
08/07/2022 12:00:00 AM,2 - 4 Years,29.07241343807029,5.3,0.9
08/07/2022 12:00:00 AM,5 - 11 Years,15.51706779025143,37.7,30.7
08/07/2022 12:00:00 AM,12 - 17 Years,15.160929160006006,70.6,60.4
08/07/2022 12:00:00 AM,18 - 24 Years,30.60730885611526,79.7,65
08/07/2022 12:00:00 AM,25 - 49 Years,34.022041033777334,83.3,70.6
08/07/2022 12:00:00 AM,50 - 64 Years,31.373741765275348,94,82.3
08/07/2022 12:00:00 AM,65+ Years,33.071724853608416,95,92
08/06/2022 12:00:00 AM,<2 Years,26.865531709829717,3.2,0.4
08/06/2022 12:00:00 AM,2 - 4 Years,28.731346385637835,5.3,0.9
08/06/2022 12:00:00 AM,5 - 11 Years,15.104759140636684,37.7,30.7
08/06/2022 12:00:00 AM,12 - 17 Years,14.713793390964431,70.6,60.4
08/06/2022 12:00:00 AM,18 - 24 Years,30.244247411965187,79.7,65
08/06/2022 12:00:00 AM,25 - 49 Years,33.61779780905252,83.3,70.6
08/06/2022 12:00:00 AM,50 - 64 Years,31.4005307339667,94,82.3
08/06/2022 12:00:00 AM,65+ Years,33.37853667783803,95,92
08/05/2022 12:00:00 AM,<2 Years,27.090938623493233,3.2,0.4
08/05/2022 12:00:00 AM,2 - 4 Years,29.14879824668797,5.3,0.9
08/05/2022 12:00:00 AM,5 - 11 Years,15.09270626902797,37.7,30.7
08/05/2022 12:00:00 AM,12 - 17 Years,14.721217101050692,70.6,60.4
08/05/2022 12:00:00 AM,18 - 24 Years,30.582726570834268,79.7,65
08/05/2022 12:00:00 AM,25 - 49 Years,33.86515868282065,83.3,70.6
08/05/2022 12:00:00 AM,50 - 64 Years,31.258412984807457,94,82.3
08/05/2022 12:00:00 AM,65+ Years,33.357659732003285,95,92
08/04/2022 12:00:00 AM,<2 Years,26.835807721214746,3.1,0.4
08/04/2022 12:00:00 AM,2 - 4 Years,28.5377197777465,5.2,0.8
08/04/2022 12:00:00 AM,5 - 11 Years,14.476001005048788,37.6,30.6
08/04/2022 12:00:00 AM,12 - 17 Years,14.123322911795867,70.5,60.4
08/04/2022 12:00:00 AM,18 - 24 Years,30.27970263112047,79.7,64.9
08/04/2022 12:00:00 AM,25 - 49 Years,33.7217687431604,83.3,70.6
08/04/2022 12:00:00 AM,50 - 64 Years,31.281342525805993,94,82.3
08/04/2022 12:00:00 AM,65+ Years,33.39439258606695,95,92
08/03/2022 12:00:00 AM,<2 Years,27.50212046600031,3,0.4
08/03/2022 12:00:00 AM,2 - 4 Years,29.212748319019056,5.1,0.7
08/03/2022 12:00:00 AM,5 - 11 Years,14.741164180440487,37.6,30.6
08/03/2022 12:00:00 AM,12 - 17 Years,14.234107508467726,70.5,60.4
08/03/2022 12:00:00 AM,18 - 24 Years,30.858804543990054,79.7,64.9
08/03/2022 12:00:00 AM,25 - 49 Years,34.12098538328459,83.3,70.6
08/03/2022 12:00:00 AM,50 - 64 Years,31.522670269186637,94,82.3
08/03/2022 12:00:00 AM,65+ Years,33.59364849947705,95,92
08/02/2022 12:00:00 AM,<2 Years,28.219211691336444,3,0.3
08/02/2022 12:00:00 AM,2 - 4 Years,29.711914161381134,5,0.7
08/02/2022 12:00:00 AM,5 - 11 Years,15.312671175886992,37.6,30.6
08/02/2022 12:00:00 AM,12 - 17 Years,14.82914642461245,70.5,60.4
08/02/2022 12:00:00 AM,18 - 24 Years,31.638346629150824,79.7,64.9
08/02/2022 12:00:00 AM,25 - 49 Years,34.77616100241484,83.3,70.5
08/02/2022 12:00:00 AM,50 - 64 Years,31.852310799185403,94,82.3
08/02/2022 12:00:00 AM,65+ Years,33.756435823960636,95,92
08/01/2022 12:00:00 AM,<2 Years,28.634109032420387,2.9,0.3
08/01/2022 12:00:00 AM,2 - 4 Years,30.07074512279445,4.9,0.7
08/01/2022 12:00:00 AM,5 - 11 Years,15.769173688067022,37.5,30.6
08/01/2022 12:00:00 AM,12 - 17 Years,15.257437391127365,70.5,60.4
08/01/2022 12:00:00 AM,18 - 24 Years,32.23919440976898,79.6,64.9
08/01/2022 12:00:00 AM,25 - 49 Years,35.55633984385037,83.3,70.5
08/01/2022 12:00:00 AM,50 - 64 Years,32.56312657014005,94,82.3
08/01/2022 12:00:00 AM,65+ Years,34.18269549018145,95,92
07/31/2022 12:00:00 AM,<2 Years,29.289275281475334,2.9,0.3
07/31/2022 12:00:00 AM,2 - 4 Years,31.06730041662051,4.8,0.6
07/31/2022 12:00:00 AM,5 - 11 Years,16.07802852304031,37.5,30.5
07/31/2022 12:00:00 AM,12 - 17 Years,15.449311744126048,70.5,60.4
07/31/2022 12:00:00 AM,18 - 24 Years,32.65662052329048,79.6,64.9
07/31/2022 12:00:00 AM,25 - 49 Years,36.29088258825381,83.3,70.5
07/31/2022 12:00:00 AM,50 - 64 Years,33.59609104086622,94,82.3
07/31/2022 12:00:00 AM,65+ Years,34.94642173654113,95,92
07/30/2022 12:00:00 AM,<2 Years,29.432941226447685,2.9,0.3
07/30/2022 12:00:00 AM,2 - 4 Years,31.28934927888122,4.8,0.6
07/30/2022 12:00:00 AM,5 - 11 Years,16.181984540665464,37.5,30.5
07/30/2022 12:00:00 AM,12 - 17 Years,15.465872328164625,70.5,60.4
07/30/2022 12:00:00 AM,18 - 24 Years,32.88306118962887,79.6,64.9
07/30/2022 12:00:00 AM,25 - 49 Years,36.58559918010162,83.3,70.5
07/30/2022 12:00:00 AM,50 - 64 Years,33.82969992886121,94,82.3
07/30/2022 12:00:00 AM,65+ Years,35.15228427837995,95,92
07/29/2022 12:00:00 AM,<2 Years,29.773528595994208,2.9,0.3
07/29/2022 12:00:00 AM,2 - 4 Years,31.880887447943753,4.7,0.6
07/29/2022 12:00:00 AM,5 - 11 Years,16.55813457545407,37.5,30.5
07/29/2022 12:00:00 AM,12 - 17 Years,15.779381315653543,70.5,60.3
07/29/2022 12:00:00 AM,18 - 24 Years,33.61391144048306,79.6,64.9
07/29/2022 12:00:00 AM,25 - 49 Years,37.4009641137416,83.3,70.5
07/29/2022 12:00:00 AM,50 - 64 Years,34.579791052219285,93.9,82.3
07/29/2022 12:00:00 AM,65+ Years,35.99159035396415,95,92
07/28/2022 12:00:00 AM,<2 Years,30.223103923795616,2.8,0.2
07/28/2022 12:00:00 AM,2 - 4 Years,32.81704545123491,4.6,0.5
07/28/2022 12:00:00 AM,5 - 11 Years,16.89963260436762,37.4,30.5
07/28/2022 12:00:00 AM,12 - 17 Years,16.135719399793953,70.4,60.3
07/28/2022 12:00:00 AM,18 - 24 Years,34.069156454436865,79.6,64.9
07/28/2022 12:00:00 AM,25 - 49 Years,38.11315178452643,83.3,70.5
07/28/2022 12:00:00 AM,50 - 64 Years,35.242023439276046,93.9,82.2
07/28/2022 12:00:00 AM,65+ Years,36.79363504521039,95,92
07/27/2022 12:00:00 AM,<2 Years,30.25778191051308,2.7,0.2
07/27/2022 12:00:00 AM,2 - 4 Years,33.047976267986044,4.5,0.4
07/27/2022 12:00:00 AM,5 - 11 Years,16.98952693844928,37.4,30.5
07/27/2022 12:00:00 AM,12 - 17 Years,16.241935559489654,70.4,60.3
07/27/2022 12:00:00 AM,18 - 24 Years,34.20388628722693,79.6,64.9
07/27/2022 12:00:00 AM,25 - 49 Years,38.37069810603795,83.3,70.5
07/27/2022 12:00:00 AM,50 - 64 Years,35.477448528538254,93.9,82.2
07/27/2022 12:00:00 AM,65+ Years,36.96117914216264,95,92
07/26/2022 12:00:00 AM,<2 Years,30.150032451783822,2.7,0.2
07/26/2022 12:00:00 AM,2 - 4 Years,33.170547239953954,4.4,0.4
07/26/2022 12:00:00 AM,5 - 11 Years,16.710804282497776,37.4,30.4
07/26/2022 12:00:00 AM,12 - 17 Years,16.019224256901897,70.4,60.3
07/26/2022 12:00:00 AM,18 - 24 Years,34.42890874479911,79.6,64.9
07/26/2022 12:00:00 AM,25 - 49 Years,38.89200784054073,83.2,70.5
07/26/2022 12:00:00 AM,50 - 64 Years,36.1044920160428,93.9,82.2
07/26/2022 12:00:00 AM,65+ Years,37.52168549805499,95,91.9
07/25/2022 12:00:00 AM,<2 Years,30.303606392961164,2.6,0.1
07/25/2022 12:00:00 AM,2 - 4 Years,33.59332827369835,4.3,0.3
07/25/2022 12:00:00 AM,5 - 11 Years,16.55009932771493,37.3,30.4
07/25/2022 12:00:00 AM,12 - 17 Years,15.886739584593284,70.4,60.3
07/25/2022 12:00:00 AM,18 - 24 Years,34.43032695356532,79.6,64.8
07/25/2022 12:00:00 AM,25 - 49 Years,38.90946860810084,83.2,70.5
07/25/2022 12:00:00 AM,50 - 64 Years,36.1387728149614,93.9,82.2
07/25/2022 12:00:00 AM,65+ Years,37.674695012464085,95,91.9
07/24/2022 12:00:00 AM,<2 Years,29.899855547607824,2.5,0.1
07/24/2022 12:00:00 AM,2 - 4 Years,33.24337926677547,4.2,0.3
07/24/2022 12:00:00 AM,5 - 11 Years,16.369808456567917,37.3,30.4
07/24/2022 12:00:00 AM,12 - 17 Years,15.778239206409504,70.4,60.3
07/24/2022 12:00:00 AM,18 - 24 Years,34.360361987765565,79.5,64.8
07/24/2022 12:00:00 AM,25 - 49 Years,38.78552361413252,83.2,70.5
07/24/2022 12:00:00 AM,50 - 64 Years,35.58800978067971,93.9,82.2
07/24/2022 12:00:00 AM,65+ Years,37.24315004350029,95,91.9
07/23/2022 12:00:00 AM,<2 Years,30.04352149258018,2.5,0.1
07/23/2022 12:00:00 AM,2 - 4 Years,33.51161429238641,4.2,0.3
07/23/2022 12:00:00 AM,5 - 11 Years,16.55512135755189,37.3,30.4
07/23/2022 12:00:00 AM,12 - 17 Years,15.974110941762328,70.4,60.3
07/23/2022 12:00:00 AM,18 - 24 Years,34.725314376937256,79.5,64.8
07/23/2022 12:00:00 AM,25 - 49 Years,39.258287123676546,83.2,70.5
07/23/2022 12:00:00 AM,50 - 64 Years,36.004827971504604,93.9,82.2
07/23/2022 12:00:00 AM,65+ Years,37.52300682374074,95,91.9
07/22/2022 12:00:00 AM,<2 Years,29.89985554760783,2.5,0.1
07/22/2022 12:00:00 AM,2 - 4 Years,33.42457113838021,4.1,0.2
07/22/2022 12:00:00 AM,5 - 11 Years,16.426055190741916,37.3,30.4
07/22/2022 12:00:00 AM,12 - 17 Years,15.914150206450236,70.4,60.3
07/22/2022 12:00:00 AM,18 - 24 Years,34.46436396395439,79.5,64.8
07/22/2022 12:00:00 AM,25 - 49 Years,39.07693324242729,83.2,70.5
07/22/2022 12:00:00 AM,50 - 64 Years,35.76508940423277,93.9,82.2
07/22/2022 12:00:00 AM,65+ Years,37.08009845387956,95,91.9
07/21/2022 12:00:00 AM,<2 Years,29.78591359125045,2.4,0.1
07/21/2022 12:00:00 AM,2 - 4 Years,33.15633611276927,4,0.1
07/21/2022 12:00:00 AM,5 - 11 Years,16.402451650508187,37.2,30.4
07/21/2022 12:00:00 AM,12 - 17 Years,15.989529416556861,70.3,60.3
07/21/2022 12:00:00 AM,18 - 24 Years,34.731932684512905,79.5,64.8
07/21/2022 12:00:00 AM,25 - 49 Years,39.39691503582039,83.2,70.5
07/21/2022 12:00:00 AM,50 - 64 Years,35.96668774489317,93.9,82.2
07/21/2022 12:00:00 AM,65+ Years,37.005311420066484,95,91.9
07/20/2022 12:00:00 AM,<2 Years,29.611285158137502,2.3,0
07/20/2022 12:00:00 AM,2 - 4 Years,33.16877084905587,3.8,0.1
07/20/2022 12:00:00 AM,5 - 11 Years,16.258821597171014,37.2,30.3
07/20/2022 12:00:00 AM,12 - 17 Years,16.095174521630543,70.3,60.3
07/20/2022 12:00:00 AM,18 - 24 Years,34.92622728548385,79.5,64.8
07/20/2022 12:00:00 AM,25 - 49 Years,39.55141637301888,83.2,70.5
07/20/2022 12:00:00 AM,50 - 64 Years,36.10653524246841,93.9,82.2
07/20/2022 12:00:00 AM,65+ Years,37.21698779492257,95,91.9
07/19/2022 12:00:00 AM,<2 Years,29.359869754435884,2.3,0
07/19/2022 12:00:00 AM,2 - 4 Years,32.97336785026645,3.7,0
07/19/2022 12:00:00 AM,5 - 11 Years,16.050909561920708,37.1,30.3
07/19/2022 12:00:00 AM,12 - 17 Years,15.962689849321928,70.3,60.3
07/19/2022 12:00:00 AM,18 - 24 Years,34.7688061124344,79.5,64.8
07/19/2022 12:00:00 AM,25 - 49 Years,39.346252354187676,83.2,70.5
07/19/2022 12:00:00 AM,50 - 64 Years,35.868612876463786,93.8,82.2
07/19/2022 12:00:00 AM,65+ Years,36.95510104400823,95,91.9
07/18/2022 12:00:00 AM,<2 Years,29.13446284077237,2.2,0
07/18/2022 12:00:00 AM,2 - 4 Years,32.68026335208231,3.6,0
07/18/2022 12:00:00 AM,5 - 11 Years,15.791772822333359,37.1,30.3
07/18/2022 12:00:00 AM,12 - 17 Years,15.829063067769274,70.3,60.2
07/18/2022 12:00:00 AM,18 - 24 Years,34.88557196751913,79.4,64.8
07/18/2022 12:00:00 AM,25 - 49 Years,39.36715236384295,83.2,70.5
07/18/2022 12:00:00 AM,50 - 64 Years,35.72240867445331,93.8,82.1
07/18/2022 12:00:00 AM,65+ Years,36.77328662964994,95,91.8
07/17/2022 12:00:00 AM,<2 Years,29.27812878574472,2.1,0
07/17/2022 12:00:00 AM,2 - 4 Years,32.39959359018477,3.5,0
07/17/2022 12:00:00 AM,5 - 11 Years,15.616503981023316,37.1,30.3
07/17/2022 12:00:00 AM,12 - 17 Years,15.80622088288848,70.3,60.2
07/17/2022 12:00:00 AM,18 - 24 Years,35.266124653119135,79.4,64.8
07/17/2022 12:00:00 AM,25 - 49 Years,39.47456254004601,83.2,70.5
07/17/2022 12:00:00 AM,50 - 64 Years,35.85249409021729,93.8,82.1
07/17/2022 12:00:00 AM,65+ Years,36.82983936899975,95,91.8
07/16/2022 12:00:00 AM,<2 Years,29.280605784795966,2.1,0
07/16/2022 12:00:00 AM,2 - 4 Years,32.26636427282835,3.4,0
07/16/2022 12:00:00 AM,5 - 11 Years,15.444750560599145,37.1,30.3
07/16/2022 12:00:00 AM,12 - 17 Years,15.769673387079207,70.3,60.2
07/16/2022 12:00:00 AM,18 - 24 Years,35.2873977846123,79.4,64.8
07/16/2022 12:00:00 AM,25 - 49 Years,39.395989086025544,83.2,70.5
07/16/2022 12:00:00 AM,50 - 64 Years,35.662928082952156,93.8,82.1
07/16/2022 12:00:00 AM,65+ Years,36.76350881957544,95,91.8
07/15/2022 12:00:00 AM,<2 Years,29.203818814207295,2.1,0
07/15/2022 12:00:00 AM,2 - 4 Years,31.98036533823655,3.4,0
